1,0.112233445566,0.000000000000,3.000000000000
2,1.000000000000,0.000000000000,3.000000000000
3,2.000000000000,0.000000000000,3.000000000000
4,3.000000000000,0.000000000000,3.000000000000
5,3.000000000000,1.000000000000,3.000000000000
6,2.000000000000,1.000000000000,3.000000000000
7,1.000000000000,1.000000000000,3.000000000000
8,0.000000000000,1.000000000000,3.000000000000
9,0.000000000000,2.000000000000,3.000000000000
10,1.000000000000,2.000000000000,3.000000000000
11,2.000000000000,2.000000000000,3.000000000000
12,3.000000000000,2.000000000000,3.000000000000
13,3.000000000000,3.000000000000,3.000000000000
14,2.000000000000,3.000000000000,3.000000000000
15,1.000000000000,3.000000000000,3.000000000000
16,0.000000000000,3.000000000000,3.000000000000
17,3.000000000000,0.000000000000,2.000000000000
18,3.000000000000,0.000000000000,1.000000000000
19,3.000000000000,0.000000000000,0.000000000000
20,3.000000000000,1.000000000000,0.000000000000
21,3.000000000000,1.000000000000,1.000000000000
22,3.000000000000,1.000000000000,2.000000000000
23,3.000000000000,2.000000000000,0.000000000000
24,3.000000000000,2.000000000000,1.000000000000
25,3.000000000000,2.000000000000,2.000000000000
26,3.000000000000,3.000000000000,0.000000000000
27,3.000000000000,3.000000000000,1.000000000000
28,3.000000000000,3.000000000000,2.000000000000
29,2.000000000000,0.000000000000,0.000000000000
30,2.000000000000,1.000000000000,0.000000000000
31,2.000000000000,2.000000000000,0.000000000000
32,2.000000000000,3.000000000000,0.000000000000
33,1.000000000000,3.000000000000,0.000000000000
34,1.000000000000,2.000000000000,0.000000000000
35,1.000000000000,1.000000000000,0.000000000000
36,1.000000000000,0.000000000000,0.000000000000
37,0.000000000000,0.000000000000,0.000000000000
38,0.000000000000,1.000000000000,0.000000000000
39,0.000000000000,2.000000000000,0.000000000000
40,0.000000000000,3.000000000000,0.000000000000
41,0.000000000000,3.000000000000,1.000000000000
42,0.000000000000,2.000000000000,1.000000000000
43,0.000000000000,1.000000000000,1.000000000000
44,0.000000000000,0.000000000000,1.000000000000
45,0.000000000000,0.000000000000,2.000000000000
46,0.000000000000,1.000000000000,2.000000000000
47,0.000000000000,2.000000000000,2.000000000000
48,0.000000000000,3.000000000000,2.000000000000
49,1.000000000000,0.000000000000,2.000000000000
50,1.000000000000,0.000000000000,1.000000000000
51,2.000000000000,0.000000000000,2.000000000000
52,2.000000000000,0.000000000000,1.000000000000
53,1.000000000000,1.000000000000,2.000000000000
54,1.000000000000,1.000000000000,1.000000000000
55,1.000000000000,2.000000000000,2.000000000000
56,1.000000000000,2.000000000000,1.000000000000
57,2.000000000000,2.000000000000,1.000000000000
58,2.000000000000,2.000000000000,2.000000000000
59,2.000000000000,1.000000000000,2.000000000000
60,2.000000000000,1.000000000000,1.000000000000
61,2.000000000000,3.000000000000,1.000000000000
62,2.000000000000,3.000000000000,2.000000000000
63,1.000000000000,3.000000000000,1.000000000000
64,1.000000000000,3.000000000000,2.000000000000
